timestamp,cell,variable,source,value,scenario
2018-01-22,CellId: 476cf30000000000,precipitation,ERA5,2.8736114501953125,cross-source-austria-meteo
2018-01-23,CellId: 476cf30000000000,precipitation,ERA5,9.044837951660156,cross-source-austria-meteo
2018-01-24,CellId: 476cf30000000000,precipitation,ERA5,0.08068084716796875,cross-source-austria-meteo
2018-01-25,CellId: 476cf30000000000,precipitation,ERA5,0.0,cross-source-austria-meteo
2018-01-26,CellId: 476cf30000000000,precipitation,ERA5,0.7673263549804688,cross-source-austria-meteo
2018-01-27,CellId: 476cf30000000000,precipitation,ERA5,1.132965087890625,cross-source-austria-meteo
2018-01-28,CellId: 476cf30000000000,precipitation,ERA5,0.0240325927734375,cross-source-austria-meteo
2018-01-29,CellId: 476cf30000000000,precipitation,ERA5,0.0102996826171875,cross-source-austria-meteo
2018-01-30,CellId: 476cf30000000000,precipitation,ERA5,2.4324417114257812,cross-source-austria-meteo
2018-01-31,CellId: 476cf30000000000,precipitation,ERA5,0.611114501953125,cross-source-austria-meteo
2018-01-01,CellId: 476cfb0000000000,precipitation,ERA5,0.2986907958984375,cross-source-austria-meteo
2018-01-02,CellId: 476cfb0000000000,precipitation,ERA5,0.04978179931640625,cross-source-austria-meteo
2018-01-03,CellId: 476cfb0000000000,precipitation,ERA5,13.140678405761719,cross-source-austria-meteo
2018-01-04,CellId: 476cfb0000000000,precipitation,ERA5,9.127235412597656,cross-source-austria-meteo
2018-01-05,CellId: 476cfb0000000000,precipitation,ERA5,23.847198486328125,cross-source-austria-meteo
2018-01-06,CellId: 476cfb0000000000,precipitation,ERA5,0.20771026611328125,cross-source-austria-meteo
2018-01-07,CellId: 476cfb0000000000,precipitation,ERA5,2.4873733520507812,cross-source-austria-meteo
2018-01-08,CellId: 476cfb0000000000,precipitation,ERA5,6.689643859863281,cross-source-austria-meteo
2018-01-09,CellId: 476cfb0000000000,precipitation,ERA5,2.2436141967773438,cross-source-austria-meteo
2018-01-10,CellId: 476cfb0000000000,precipitation,ERA5,42.17205047607422,cross-source-austria-meteo
2018-01-11,CellId: 476cfb0000000000,precipitation,ERA5,0.39653778076171875,cross-source-austria-meteo
2018-01-12,CellId: 476cfb0000000000,precipitation,ERA5,3.192901611328125,cross-source-austria-meteo
2018-01-13,CellId: 476cfb0000000000,precipitation,ERA5,5.893135070800781,cross-source-austria-meteo
2018-01-14,CellId: 476cfb0000000000,precipitation,ERA5,7.9273223876953125,cross-source-austria-meteo
2018-01-15,CellId: 476cfb0000000000,precipitation,ERA5,0.31070709228515625,cross-source-austria-meteo
2018-01-16,CellId: 476cfb0000000000,precipitation,ERA5,11.310768127441406,cross-source-austria-meteo
2018-01-17,CellId: 476cfb0000000000,precipitation,ERA5,12.807655334472656,cross-source-austria-meteo
2018-01-18,CellId: 476cfb0000000000,precipitation,ERA5,5.954933166503906,cross-source-austria-meteo
2018-01-19,CellId: 476cfb0000000000,precipitation,ERA5,10.227584838867188,cross-source-austria-meteo
2018-01-20,CellId: 476cfb0000000000,precipitation,ERA5,9.807014465332031,cross-source-austria-meteo
2018-01-21,CellId: 476cfb0000000000,precipitation,ERA5,5.045127868652344,cross-source-austria-meteo
2018-01-22,CellId: 476cfb0000000000,precipitation,ERA5,2.2710800170898438,cross-source-austria-meteo
2018-01-23,CellId: 476cfb0000000000,precipitation,ERA5,11.128807067871094,cross-source-austria-meteo
2018-01-24,CellId: 476cfb0000000000,precipitation,ERA5,0.1064300537109375,cross-source-austria-meteo
2018-01-25,CellId: 476cfb0000000000,precipitation,ERA5,0.0,cross-source-austria-meteo
2018-01-26,CellId: 476cfb0000000000,precipitation,ERA5,0.6711959838867188,cross-source-austria-meteo
2018-01-27,CellId: 476cfb0000000000,precipitation,ERA5,1.1775970458984375,cross-source-austria-meteo
2018-01-28,CellId: 476cfb0000000000,precipitation,ERA5,0.0171661376953125,cross-source-austria-meteo
2018-01-29,CellId: 476cfb0000000000,precipitation,ERA5,0.020599365234375,cross-source-austria-meteo
2018-01-30,CellId: 476cfb0000000000,precipitation,ERA5,1.9260406494140625,cross-source-austria-meteo
2018-01-31,CellId: 476cfb0000000000,precipitation,ERA5,0.19741058349609375,cross-source-austria-meteo
2018-01-01,CellId: 476d010000000000,precipitation,ERA5,0.21800994873046875,cross-source-austria-meteo
2018-01-02,CellId: 476d010000000000,precipitation,ERA5,0.02918243408203125,cross-source-austria-meteo
2018-01-03,CellId: 476d010000000000,precipitation,ERA5,11.552810668945312,cross-source-austria-meteo
2018-01-04,CellId: 476d010000000000,precipitation,ERA5,12.105560302734375,cross-source-austria-meteo
2018-01-05,CellId: 476d010000000000,precipitation,ERA5,22.010421752929688,cross-source-austria-meteo
2018-01-06,CellId: 476d010000000000,precipitation,ERA5,0.11844635009765625,cross-source-austria-meteo
2018-01-07,CellId: 476d010000000000,precipitation,ERA5,4.399681091308594,cross-source-austria-meteo
2018-01-08,CellId: 476d010000000000,precipitation,ERA5,8.921241760253906,cross-source-austria-meteo
2018-01-09,CellId: 476d010000000000,precipitation,ERA5,3.3113479614257812,cross-source-austria-meteo
2018-01-10,CellId: 476d010000000000,precipitation,ERA5,41.574668884277344,cross-source-austria-meteo
2018-01-11,CellId: 476d010000000000,precipitation,ERA5,0.70037841796875,cross-source-austria-meteo
2018-01-12,CellId: 476d010000000000,precipitation,ERA5,2.8564453125,cross-source-austria-meteo
2018-01-13,CellId: 476d010000000000,precipitation,ERA5,6.282806396484375,cross-source-austria-meteo
2018-01-14,CellId: 476d010000000000,precipitation,ERA5,10.897064208984375,cross-source-austria-meteo
2018-01-15,CellId: 476d010000000000,precipitation,ERA5,0.26264190673828125,cross-source-austria-meteo
2018-01-16,CellId: 476d010000000000,precipitation,ERA5,9.185600280761719,cross-source-austria-meteo
2018-01-17,CellId: 476d010000000000,precipitation,ERA5,8.141899108886719,cross-source-austria-meteo
2018-01-18,CellId: 476d010000000000,precipitation,ERA5,6.24847412109375,cross-source-austria-meteo
2018-01-19,CellId: 476d010000000000,precipitation,ERA5,9.252548217773438,cross-source-austria-meteo
2018-01-20,CellId: 476d010000000000,precipitation,ERA5,10.845565795898438,cross-source-austria-meteo
2018-01-21,CellId: 476d010000000000,precipitation,ERA5,6.2347412109375,cross-source-austria-meteo
2018-01-22,CellId: 476d010000000000,precipitation,ERA5,2.231597900390625,cross-source-austria-meteo
2018-01-23,CellId: 476d010000000000,precipitation,ERA5,13.655662536621094,cross-source-austria-meteo
2018-01-24,CellId: 476d010000000000,precipitation,ERA5,0.1750946044921875,cross-source-austria-meteo
2018-01-25,CellId: 476d010000000000,precipitation,ERA5,0.0034332275390625,cross-source-austria-meteo
2018-01-26,CellId: 476d010000000000,precipitation,ERA5,0.7106781005859375,cross-source-austria-meteo
2018-01-27,CellId: 476d010000000000,precipitation,ERA5,1.05743408203125,cross-source-austria-meteo
2018-01-28,CellId: 476d010000000000,precipitation,ERA5,0.01201629638671875,cross-source-austria-meteo
2018-01-29,CellId: 476d010000000000,precipitation,ERA5,0.00514984130859375,cross-source-austria-meteo
2018-01-30,CellId: 476d010000000000,precipitation,ERA5,1.2823104858398438,cross-source-austria-meteo
2018-01-31,CellId: 476d010000000000,precipitation,ERA5,0.09784698486328125,cross-source-austria-meteo
2018-01-01,CellId: 476d090000000000,precipitation,ERA5,0.17681121826171875,cross-source-austria-meteo
2018-01-02,CellId: 476d090000000000,precipitation,ERA5,0.02918243408203125,cross-source-austria-meteo
2018-01-03,CellId: 476d090000000000,precipitation,ERA5,12.726974487304688,cross-source-austria-meteo
2018-01-04,CellId: 476d090000000000,precipitation,ERA5,16.084671020507812,cross-source-austria-meteo
2018-01-05,CellId: 476d090000000000,precipitation,ERA5,21.667098999023438,cross-source-austria-meteo
2018-01-06,CellId: 476d090000000000,precipitation,ERA5,0.1338958740234375,cross-source-austria-meteo
2018-01-07,CellId: 476d090000000000,precipitation,ERA5,4.3773651123046875,cross-source-austria-meteo
2018-01-08,CellId: 476d090000000000,precipitation,ERA5,8.413124084472656,cross-source-austria-meteo
2018-01-09,CellId: 476d090000000000,precipitation,ERA5,3.8057327270507812,cross-source-austria-meteo
2018-01-10,CellId: 476d090000000000,precipitation,ERA5,34.268760681152344,cross-source-austria-meteo
2018-01-11,CellId: 476d090000000000,precipitation,ERA5,1.3080596923828125,cross-source-austria-meteo
2018-01-12,CellId: 476d090000000000,precipitation,ERA5,3.165435791015625,cross-source-austria-meteo
2018-01-13,CellId: 476d090000000000,precipitation,ERA5,6.2519073486328125,cross-source-austria-meteo
2018-01-14,CellId: 476d090000000000,precipitation,ERA5,12.232589721679688,cross-source-austria-meteo
2018-01-15,CellId: 476d090000000000,precipitation,ERA5,0.1750946044921875,cross-source-austria-meteo
2018-01-16,CellId: 476d090000000000,precipitation,ERA5,9.436225891113281,cross-source-austria-meteo
2018-01-17,CellId: 476d090000000000,precipitation,ERA5,6.24847412109375,cross-source-austria-meteo
2018-01-18,CellId: 476d090000000000,precipitation,ERA5,6.5059661865234375,cross-source-austria-meteo
2018-01-19,CellId: 476d090000000000,precipitation,ERA5,10.950279235839844,cross-source-austria-meteo
2018-01-20,CellId: 476d090000000000,precipitation,ERA5,10.723686218261719,cross-source-austria-meteo
2018-01-21,CellId: 476d090000000000,precipitation,ERA5,7.496452331542969,cross-source-austria-meteo
2018-01-22,CellId: 476d090000000000,precipitation,ERA5,2.5766372680664062,cross-source-austria-meteo
2018-01-23,CellId: 476d090000000000,precipitation,ERA5,13.365554809570312,cross-source-austria-meteo
2018-01-24,CellId: 476d090000000000,precipitation,ERA5,0.5167007446289062,cross-source-austria-meteo
2018-01-25,CellId: 476d090000000000,precipitation,ERA5,0.0034332275390625,cross-source-austria-meteo
2018-01-26,CellId: 476d090000000000,precipitation,ERA5,0.528717041015625,cross-source-austria-meteo
2018-01-27,CellId: 476d090000000000,precipitation,ERA5,0.86517333984375,cross-source-austria-meteo
2018-01-28,CellId: 476d090000000000,precipitation,ERA5,0.00171661376953125,cross-source-austria-meteo
2018-01-29,CellId: 476d090000000000,precipitation,ERA5,0.01373291015625,cross-source-austria-meteo
2018-01-30,CellId: 476d090000000000,precipitation,ERA5,1.0059356689453125,cross-source-austria-meteo
2018-01-31,CellId: 476d090000000000,precipitation,ERA5,0.06694793701171875,cross-source-austria-meteo
2018-01-01,CellId: 476d230000000000,precipitation,ERA5,0.35533905029296875,cross-source-austria-meteo
2018-01-02,CellId: 476d230000000000,precipitation,ERA5,0.02918243408203125,cross-source-austria-meteo
2018-01-03,CellId: 476d230000000000,precipitation,ERA5,17.22278594970703,cross-source-austria-meteo
2018-01-04,CellId: 476d230000000000,precipitation,ERA5,11.678123474121094,cross-source-austria-meteo
2018-01-05,CellId: 476d230000000000,precipitation,ERA5,23.562240600585938,cross-source-austria-meteo
2018-01-06,CellId: 476d230000000000,precipitation,ERA5,0.19397735595703125,cross-source-austria-meteo
2018-01-07,CellId: 476d230000000000,precipitation,ERA5,5.580711364746094,cross-source-austria-meteo
2018-01-08,CellId: 476d230000000000,precipitation,ERA5,13.550949096679688,cross-source-austria-meteo
2018-01-09,CellId: 476d230000000000,precipitation,ERA5,3.9241790771484375,cross-source-austria-meteo
2018-01-10,CellId: 476d230000000000,precipitation,ERA5,47.64118194580078,cross-source-austria-meteo
2018-01-11,CellId: 476d230000000000,precipitation,ERA5,0.46863555908203125,cross-source-austria-meteo
2018-01-12,CellId: 476d230000000000,precipitation,ERA5,1.2548446655273438,cross-source-austria-meteo
2018-01-13,CellId: 476d230000000000,precipitation,ERA5,4.873466491699219,cross-source-austria-meteo
2018-01-14,CellId: 476d230000000000,precipitation,ERA5,6.188392639160156,cross-source-austria-meteo
2018-01-15,CellId: 476d230000000000,precipitation,ERA5,0.2231597900390625,cross-source-austria-meteo
2018-01-16,CellId: 476d230000000000,precipitation,ERA5,10.291099548339844,cross-source-austria-meteo
2018-01-17,CellId: 476d230000000000,precipitation,ERA5,10.220718383789062,cross-source-austria-meteo
2018-01-18,CellId: 476d230000000000,precipitation,ERA5,4.718971252441406,cross-source-austria-meteo
2018-01-19,CellId: 476d230000000000,precipitation,ERA5,10.540008544921875,cross-source-austria-meteo
2018-01-20,CellId: 476d230000000000,precipitation,ERA5,10.622406005859375,cross-source-austria-meteo
2018-01-21,CellId: 476d230000000000,precipitation,ERA5,5.0777435302734375,cross-source-austria-meteo
2018-01-22,CellId: 476d230000000000,precipitation,ERA5,1.99127197265625,cross-source-austria-meteo
2018-01-23,CellId: 476d230000000000,precipitation,ERA5,10.282516479492188,cross-source-austria-meteo
2018-01-24,CellId: 476d230000000000,precipitation,ERA5,0.3750801086425781,cross-source-austria-meteo
2018-01-25,CellId: 476d230000000000,precipitation,ERA5,0.0,cross-source-austria-meteo
2018-01-26,CellId: 476d230000000000,precipitation,ERA5,0.762176513671875,cross-source-austria-meteo
2018-01-27,CellId: 476d230000000000,precipitation,ERA5,0.8342742919921875,cross-source-austria-meteo
2018-01-28,CellId: 476d230000000000,precipitation,ERA5,0.02231597900390625,cross-source-austria-meteo
2018-01-29,CellId: 476d230000000000,precipitation,ERA5,0.04119873046875,cross-source-austria-meteo
2018-01-30,CellId: 476d230000000000,precipitation,ERA5,0.6488800048828125,cross-source-austria-meteo
2018-01-31,CellId: 476d230000000000,precipitation,ERA5,0.0514984130859375,cross-source-austria-meteo
2018-01-01,CellId: 476d670000000000,precipitation,ERA5,0.267791748046875,cross-source-austria-meteo
2018-01-02,CellId: 476d670000000000,precipitation,ERA5,0.0,cross-source-austria-meteo
2018-01-03,CellId: 476d670000000000,precipitation,ERA5,18.803787231445312,cross-source-austria-meteo
2018-01-04,CellId: 476d670000000000,precipitation,ERA5,20.29552459716797,cross-source-austria-meteo
2018-01-05,CellId: 476d670000000000,precipitation,ERA5,23.476409912109375,cross-source-austria-meteo
2018-01-06,CellId: 476d670000000000,precipitation,ERA5,0.22144317626953125,cross-source-austria-meteo
2018-01-07,CellId: 476d670000000000,precipitation,ERA5,4.401397705078125,cross-source-austria-meteo
2018-01-08,CellId: 476d670000000000,precipitation,ERA5,8.533287048339844,cross-source-austria-meteo
2018-01-09,CellId: 476d670000000000,precipitation,ERA5,7.7281951904296875,cross-source-austria-meteo
2018-01-10,CellId: 476d670000000000,precipitation,ERA5,25.2685546875,cross-source-austria-meteo
2018-01-11,CellId: 476d670000000000,precipitation,ERA5,1.4316558837890625,cross-source-austria-meteo
2018-01-12,CellId: 476d670000000000,precipitation,ERA5,1.201629638671875,cross-source-austria-meteo
2018-01-13,CellId: 476d670000000000,precipitation,ERA5,4.633140563964844,cross-source-austria-meteo
2018-01-14,CellId: 476d670000000000,precipitation,ERA5,10.431861877441406,cross-source-austria-meteo
2018-01-15,CellId: 476d670000000000,precipitation,ERA5,0.1476287841796875,cross-source-austria-meteo
2018-01-16,CellId: 476d670000000000,precipitation,ERA5,8.67919921875,cross-source-austria-meteo
2018-01-17,CellId: 476d670000000000,precipitation,ERA5,6.229591369628906,cross-source-austria-meteo
2018-01-18,CellId: 476d670000000000,precipitation,ERA5,3.0504226684570312,cross-source-austria-meteo
2018-01-19,CellId: 476d670000000000,precipitation,ERA5,9.911727905273438,cross-source-austria-meteo
2018-01-20,CellId: 476d670000000000,precipitation,ERA5,11.691856384277344,cross-source-austria-meteo
2018-01-21,CellId: 476d670000000000,precipitation,ERA5,5.584144592285156,cross-source-austria-meteo
2018-01-22,CellId: 476d670000000000,precipitation,ERA5,2.7637481689453125,cross-source-austria-meteo
2018-01-23,CellId: 476d670000000000,precipitation,ERA5,5.472564697265625,cross-source-austria-meteo
2018-01-24,CellId: 476d670000000000,precipitation,ERA5,1.4007568359375,cross-source-austria-meteo
2018-01-25,CellId: 476d670000000000,precipitation,ERA5,0.00171661376953125,cross-source-austria-meteo
2018-01-26,CellId: 476d670000000000,precipitation,ERA5,0.652313232421875,cross-source-austria-meteo
2018-01-27,CellId: 476d670000000000,precipitation,ERA5,1.0883331298828125,cross-source-austria-meteo
2018-01-28,CellId: 476d670000000000,precipitation,ERA5,0.006866455078125,cross-source-austria-meteo
2018-01-29,CellId: 476d670000000000,precipitation,ERA5,0.0583648681640625,cross-source-austria-meteo
2018-01-30,CellId: 476d670000000000,precipitation,ERA5,0.19054412841796875,cross-source-austria-meteo
2018-01-31,CellId: 476d670000000000,precipitation,ERA5,0.01373291015625,cross-source-austria-meteo
2018-01-01,CellId: 476d6b0000000000,precipitation,ERA5,0.2918243408203125,cross-source-austria-meteo
2018-01-02,CellId: 476d6b0000000000,precipitation,ERA5,0.006866455078125,cross-source-austria-meteo
2018-01-03,CellId: 476d6b0000000000,precipitation,ERA5,18.438148498535156,cross-source-austria-meteo
2018-01-04,CellId: 476d6b0000000000,precipitation,ERA5,15.883827209472656,cross-source-austria-meteo
2018-01-05,CellId: 476d6b0000000000,precipitation,ERA5,23.994827270507812,cross-source-austria-meteo
2018-01-06,CellId: 476d6b0000000000,precipitation,ERA5,0.199127197265625,cross-source-austria-meteo
2018-01-07,CellId: 476d6b0000000000,precipitation,ERA5,5.093193054199219,cross-source-austria-meteo
2018-01-08,CellId: 476d6b0000000000,precipitation,ERA5,13.023948669433594,cross-source-austria-meteo
