timestamp,cell,variable,source,value
2024-01-22,cell-07,precipitation,ERA5,0.0
2024-01-22,cell-07,temperature,IMGW,10.82813153493747
2024-01-22,cell-07,precipitation,IMGW,0.7604897122773063
2024-01-22,cell-07,temperature,DWD,10.919278349686484
2024-01-22,cell-07,precipitation,DWD,0.6432313372100413
2024-01-22,cell-07,temperature,GeoSphere,11.30481892076347
2024-01-22,cell-07,precipitation,GeoSphere,0.5362794137903781
2024-01-23,cell-00,temperature,ERA5,10.083605527930251
2024-01-23,cell-00,precipitation,ERA5,2.0812227729638186
2024-01-23,cell-00,temperature,IMGW,11.174385472529346
2024-01-23,cell-00,precipitation,IMGW,1.996298691134895
2024-01-23,cell-00,temperature,DWD,11.256086415784036
2024-01-23,cell-00,precipitation,DWD,2.0084413002865333
2024-01-23,cell-00,temperature,GeoSphere,10.929445288923976
2024-01-23,cell-00,precipitation,GeoSphere,2.2750427404497584
2024-01-23,cell-01,temperature,ERA5,10.897451372455404
2024-01-23,cell-01,precipitation,ERA5,0.6437815347847118
2024-01-23,cell-01,temperature,IMGW,11.094973479509939
2024-01-23,cell-01,precipitation,IMGW,1.3258441225974666
2024-01-23,cell-01,temperature,DWD,10.719921051272486
2024-01-23,cell-01,precipitation,DWD,1.0295013497059036
2024-01-23,cell-01,temperature,GeoSphere,11.153622663708694
2024-01-23,cell-01,precipitation,GeoSphere,1.0920967096535084
2024-01-23,cell-02,temperature,ERA5,10.26550080745574
2024-01-23,cell-02,precipitation,ERA5,3.483385658844779
2024-01-23,cell-02,temperature,IMGW,10.22946387817428
2024-01-23,cell-02,precipitation,IMGW,2.800014692120703
2024-01-23,cell-02,temperature,DWD,11.388011332332578
2024-01-23,cell-02,precipitation,DWD,2.9748487173286136
2024-01-23,cell-02,temperature,GeoSphere,11.001569872514645
2024-01-23,cell-02,precipitation,GeoSphere,2.409080731317361
2024-01-23,cell-03,temperature,ERA5,11.195862090273756
2024-01-23,cell-03,precipitation,ERA5,2.16050861461553
2024-01-23,cell-03,temperature,IMGW,10.927394412920165
2024-01-23,cell-03,precipitation,IMGW,1.428510568675158
2024-01-23,cell-03,temperature,DWD,10.60819603717516
2024-01-23,cell-03,precipitation,DWD,2.1173280830961825
2024-01-23,cell-03,temperature,GeoSphere,11.391504079879907
2024-01-23,cell-03,precipitation,GeoSphere,2.0124290010547234
2024-01-23,cell-04,temperature,ERA5,11.94860022544486
2024-01-23,cell-04,precipitation,ERA5,2.6656458928015856
2024-01-23,cell-04,temperature,IMGW,11.388777167528586
2024-01-23,cell-04,precipitation,IMGW,3.855815848963524
2024-01-23,cell-04,temperature,DWD,11.292923055831716
2024-01-23,cell-04,precipitation,DWD,2.3550930547177544
2024-01-23,cell-04,temperature,GeoSphere,11.716029631691486
2024-01-23,cell-04,precipitation,GeoSphere,2.7889962062313756
2024-01-23,cell-05,temperature,ERA5,10.735008278822429
2024-01-23,cell-05,precipitation,ERA5,7.353106058939068
2024-01-23,cell-05,temperature,IMGW,11.557383719351108
2024-01-23,cell-05,precipitation,IMGW,5.477702260449228
2024-01-23,cell-05,temperature,DWD,11.77912748480285
2024-01-23,cell-05,precipitation,DWD,6.552599040203678
2024-01-23,cell-05,temperature,GeoSphere,11.25323896677513
2024-01-23,cell-05,precipitation,GeoSphere,7.020114134943907
2024-01-23,cell-06,temperature,ERA5,12.32813414255024
2024-01-23,cell-06,precipitation,ERA5,2.896169442729152
2024-01-23,cell-06,temperature,IMGW,11.805803412956525
2024-01-23,cell-06,precipitation,IMGW,1.9227342775103886
2024-01-23,cell-06,temperature,DWD,11.695406805958765
2024-01-23,cell-06,precipitation,DWD,2.372327379256501
2024-01-23,cell-06,temperature,GeoSphere,11.243211115881644
2024-01-23,cell-06,precipitation,GeoSphere,1.6118843494489936
2024-01-23,cell-07,temperature,ERA5,11.890348140046646
2024-01-23,cell-07,precipitation,ERA5,2.157435537736802
2024-01-23,cell-07,temperature,IMGW,11.902336939501547
2024-01-23,cell-07,precipitation,IMGW,1.5164612293274746
2024-01-23,cell-07,temperature,DWD,12.168995261818681
2024-01-23,cell-07,precipitation,DWD,1.2726218867478056
2024-01-23,cell-07,temperature,GeoSphere,12.38979333210606
2024-01-23,cell-07,precipitation,GeoSphere,0.9571768488147244
2024-01-24,cell-00,temperature,ERA5,12.254251582094941
2024-01-24,cell-00,precipitation,ERA5,4.755320381992655
2024-01-24,cell-00,temperature,IMGW,10.30690271167749
2024-01-24,cell-00,precipitation,IMGW,4.785531457899933
2024-01-24,cell-00,temperature,DWD,10.939717310508877
2024-01-24,cell-00,precipitation,DWD,5.631377234706938
2024-01-24,cell-00,temperature,GeoSphere,10.847419942882944
2024-01-24,cell-00,precipitation,GeoSphere,4.768478102036541
2024-01-24,cell-01,temperature,ERA5,13.140352277411973
2024-01-24,cell-01,precipitation,ERA5,0.9523529414585234
2024-01-24,cell-01,temperature,IMGW,11.366260556634158
2024-01-24,cell-01,precipitation,IMGW,0.2414740366515703
2024-01-24,cell-01,temperature,DWD,10.349442639990674
2024-01-24,cell-01,precipitation,DWD,0.26118722802901684
2024-01-24,cell-01,temperature,GeoSphere,10.667717110753536
2024-01-24,cell-01,precipitation,GeoSphere,0.0
2024-01-24,cell-02,temperature,ERA5,11.453251294726817
2024-01-24,cell-02,precipitation,ERA5,3.0846721188474713
2024-01-24,cell-02,temperature,IMGW,11.889936105000112
2024-01-24,cell-02,precipitation,IMGW,3.1124706777641955
2024-01-24,cell-02,temperature,DWD,11.539858710413036
2024-01-24,cell-02,precipitation,DWD,3.082253944124056
2024-01-24,cell-02,temperature,GeoSphere,11.324097733626202
2024-01-24,cell-02,precipitation,GeoSphere,2.4186607269335956
2024-01-24,cell-03,temperature,ERA5,10.721224167857299
2024-01-24,cell-03,precipitation,ERA5,0.8054696294065524
2024-01-24,cell-03,temperature,IMGW,10.93030408521797
2024-01-24,cell-03,precipitation,IMGW,1.8825505720892404
2024-01-24,cell-03,temperature,DWD,10.03949122911104
2024-01-24,cell-03,precipitation,DWD,1.4454243327047136
2024-01-24,cell-03,temperature,GeoSphere,11.0488543108513
2024-01-24,cell-03,precipitation,GeoSphere,2.074257201730251
2024-01-24,cell-04,temperature,ERA5,11.944006283769383
2024-01-24,cell-04,precipitation,ERA5,2.843534215093259
2024-01-24,cell-04,temperature,IMGW,11.101718335095581
2024-01-24,cell-04,precipitation,IMGW,2.4731519570218228
2024-01-24,cell-04,temperature,DWD,11.302645784443678
2024-01-24,cell-04,precipitation,DWD,2.966843409977244
2024-01-24,cell-04,temperature,GeoSphere,11.478082382744136
2024-01-24,cell-04,precipitation,GeoSphere,2.9078658062287994
2024-01-24,cell-05,temperature,ERA5,12.579431434513053
2024-01-24,cell-05,precipitation,ERA5,2.0408870364349743
2024-01-24,cell-05,temperature,IMGW,11.140139015026438
2024-01-24,cell-05,precipitation,IMGW,3.503882074445311
2024-01-24,cell-05,temperature,DWD,11.803227189524028
2024-01-24,cell-05,precipitation,DWD,1.8477180558892456
2024-01-24,cell-05,temperature,GeoSphere,11.542145224831629
2024-01-24,cell-05,precipitation,GeoSphere,3.076335635669617
2024-01-24,cell-06,temperature,ERA5,11.292971832329195
2024-01-24,cell-06,precipitation,ERA5,0.7885803620128455
2024-01-24,cell-06,temperature,IMGW,11.908263067497979
2024-01-24,cell-06,precipitation,IMGW,1.6116685966218312
2024-01-24,cell-06,temperature,DWD,11.847428539497928
2024-01-24,cell-06,precipitation,DWD,1.9025374062766693
2024-01-24,cell-06,temperature,GeoSphere,11.84916835333765
2024-01-24,cell-06,precipitation,GeoSphere,1.6713980322401687
2024-01-24,cell-07,temperature,ERA5,12.297615780124605
2024-01-24,cell-07,precipitation,ERA5,3.380588732102434
2024-01-24,cell-07,temperature,IMGW,12.229860264620164
2024-01-24,cell-07,precipitation,IMGW,2.5996222568730505
2024-01-24,cell-07,temperature,DWD,11.574607897112868
2024-01-24,cell-07,precipitation,DWD,2.6591385343093044
2024-01-24,cell-07,temperature,GeoSphere,11.947155233581851
2024-01-24,cell-07,precipitation,GeoSphere,2.695757326780813
2024-01-25,cell-00,temperature,ERA5,12.196221329578686
2024-01-25,cell-00,precipitation,ERA5,1.5758236975215736
2024-01-25,cell-00,temperature,IMGW,12.286859033538757
2024-01-25,cell-00,precipitation,IMGW,1.1697003643798167
2024-01-25,cell-00,temperature,DWD,11.315152213681907
2024-01-25,cell-00,precipitation,DWD,1.0282191023856382
2024-01-25,cell-00,temperature,GeoSphere,11.168141586515441
2024-01-25,cell-00,precipitation,GeoSphere,1.5270676082383912
2024-01-25,cell-01,temperature,ERA5,11.347949285018121
2024-01-25,cell-01,precipitation,ERA5,3.0731120307318482
2024-01-25,cell-01,temperature,IMGW,12.341270779815112
2024-01-25,cell-01,precipitation,IMGW,3.4788944147800698
2024-01-25,cell-01,temperature,DWD,10.857858195810865
2024-01-25,cell-01,precipitation,DWD,2.9649318264629185
2024-01-25,cell-01,temperature,GeoSphere,10.851458369381449
2024-01-25,cell-01,precipitation,GeoSphere,3.769079772632483
2024-01-25,cell-02,temperature,ERA5,11.823010531024769
2024-01-25,cell-02,precipitation,ERA5,2.086410923283498
2024-01-25,cell-02,temperature,IMGW,10.767311551405955
2024-01-25,cell-02,precipitation,IMGW,2.861844125828993
2024-01-25,cell-02,temperature,DWD,11.257876215508125
2024-01-25,cell-02,precipitation,DWD,2.9547467634279365
2024-01-25,cell-02,temperature,GeoSphere,10.839948048806178
2024-01-25,cell-02,precipitation,GeoSphere,3.1107727247666412
2024-01-25,cell-03,temperature,ERA5,12.297396665646506
2024-01-25,cell-03,precipitation,ERA5,2.0613689549696783
2024-01-25,cell-03,temperature,IMGW,11.543641089294235
2024-01-25,cell-03,precipitation,IMGW,2.0672558496734115
2024-01-25,cell-03,temperature,DWD,12.136070975906238
2024-01-25,cell-03,precipitation,DWD,0.5766765160899862
2024-01-25,cell-03,temperature,GeoSphere,10.971060638289385
2024-01-25,cell-03,precipitation,GeoSphere,1.0808785242743115
2024-01-25,cell-04,temperature,ERA5,10.81945958502716
2024-01-25,cell-04,precipitation,ERA5,1.0621851089218657
2024-01-25,cell-04,temperature,IMGW,11.480931328536718
2024-01-25,cell-04,precipitation,IMGW,0.9152127437582043
2024-01-25,cell-04,temperature,DWD,11.48795695803866
2024-01-25,cell-04,precipitation,DWD,1.0021504048515322
2024-01-25,cell-04,temperature,GeoSphere,11.2683566039722
2024-01-25,cell-04,precipitation,GeoSphere,1.773641547507701
2024-01-25,cell-05,temperature,ERA5,13.314404120798566
2024-01-25,cell-05,precipitation,ERA5,2.749303767089724
2024-01-25,cell-05,temperature,IMGW,12.147741492316765
2024-01-25,cell-05,precipitation,IMGW,1.6331287620523476
2024-01-25,cell-05,temperature,DWD,11.357601435772377
2024-01-25,cell-05,precipitation,DWD,2.2136219299689817
2024-01-25,cell-05,temperature,GeoSphere,11.873044860806077
2024-01-25,cell-05,precipitation,GeoSphere,1.1999371655209865
2024-01-25,cell-06,temperature,ERA5,11.575650751846565
2024-01-25,cell-06,precipitation,ERA5,2.081330962277343
2024-01-25,cell-06,temperature,IMGW,11.883610842442785
2024-01-25,cell-06,precipitation,IMGW,2.5068526389918957
2024-01-25,cell-06,temperature,DWD,12.016031573764602
2024-01-25,cell-06,precipitation,DWD,3.047340728481805
2024-01-25,cell-06,temperature,GeoSphere,11.79250238493155
2024-01-25,cell-06,precipitation,GeoSphere,2.2397114040263832
2024-01-25,cell-07,temperature,ERA5,12.921702819176684
2024-01-25,cell-07,precipitation,ERA5,5.170846181676539
2024-01-25,cell-07,temperature,IMGW,12.774621645412141
2024-01-25,cell-07,precipitation,IMGW,5.157295873332065
2024-01-25,cell-07,temperature,DWD,11.804701410617868
2024-01-25,cell-07,precipitation,DWD,4.236168479302418
2024-01-25,cell-07,temperature,GeoSphere,12.212232583863763
2024-01-25,cell-07,precipitation,GeoSphere,4.14822111899926
2024-01-26,cell-00,temperature,ERA5,10.541071455658049
2024-01-26,cell-00,precipitation,ERA5,0.5034220880778177
2024-01-26,cell-00,temperature,IMGW,10.57288521768465
2024-01-26,cell-00,precipitation,IMGW,0.0
2024-01-26,cell-00,temperature,DWD,10.822507060496106
2024-01-26,cell-00,precipitation,DWD,0.44148871880820323
2024-01-26,cell-00,temperature,GeoSphere,11.060629783466148
2024-01-26,cell-00,precipitation,GeoSphere,1.4726771139421204
2024-01-26,cell-01,temperature,ERA5,10.569323288179744
2024-01-26,cell-01,precipitation,ERA5,5.299971934172074
2024-01-26,cell-01,temperature,IMGW,10.886421212555065
2024-01-26,cell-01,precipitation,IMGW,3.1912561927683205
2024-01-26,cell-01,temperature,DWD,11.092128502102593
2024-01-26,cell-01,precipitation,DWD,3.7703292253873792
2024-01-26,cell-01,temperature,GeoSphere,10.862860652079938
2024-01-26,cell-01,precipitation,GeoSphere,3.6268393583452614
2024-01-26,cell-02,temperature,ERA5,12.388916215401103
2024-01-26,cell-02,precipitation,ERA5,1.51667954513484
2024-01-26,cell-02,temperature,IMGW,11.378022913556775
2024-01-26,cell-02,precipitation,IMGW,0.09342046552080208
2024-01-26,cell-02,temperature,DWD,11.21561218706274
2024-01-26,cell-02,precipitation,DWD,0.9862601059659714
2024-01-26,cell-02,temperature,GeoSphere,12.01918575597209
2024-01-26,cell-02,precipitation,GeoSphere,0.4445896974583853
2024-01-26,cell-03,temperature,ERA5,12.365412251144207
2024-01-26,cell-03,precipitation,ERA5,3.4477316326389555
2024-01-26,cell-03,temperature,IMGW,11.676249439366696
2024-01-26,cell-03,precipitation,IMGW,4.537612879910658
2024-01-26,cell-03,temperature,DWD,11.773056478996267
2024-01-26,cell-03,precipitation,DWD,4.727399338071519
2024-01-26,cell-03,temperature,GeoSphere,10.59008085512653
2024-01-26,cell-03,precipitation,GeoSphere,4.013851939103634
2024-01-26,cell-04,temperature,ERA5,12.431084505342183
2024-01-26,cell-04,precipitation,ERA5,2.6463139621347502
2024-01-26,cell-04,temperature,IMGW,11.682286267135089
2024-01-26,cell-04,precipitation,IMGW,0.9732220432317749
2024-01-26,cell-04,temperature,DWD,11.458577807057688
2024-01-26,cell-04,precipitation,DWD,2.2468914734175165
2024-01-26,cell-04,temperature,GeoSphere,11.303626288187694
2024-01-26,cell-04,precipitation,GeoSphere,2.336970259011259
2024-01-26,cell-05,temperature,ERA5,11.421276441977007
2024-01-26,cell-05,precipitation,ERA5,4.544775267132758
2024-01-26,cell-05,temperature,IMGW,11.883418760528327
2024-01-26,cell-05,precipitation,IMGW,1.6459262517113367
2024-01-26,cell-05,temperature,DWD,12.384370463648274
2024-01-26,cell-05,precipitation,DWD,2.7938828202041206
2024-01-26,cell-05,temperature,GeoSphere,12.471911263543616
2024-01-26,cell-05,precipitation,GeoSphere,2.9012235355463547
2024-01-26,cell-06,temperature,ERA5,13.822396837090116
2024-01-26,cell-06,precipitation,ERA5,4.374515569159249
2024-01-26,cell-06,temperature,IMGW,11.559931318390436
2024-01-26,cell-06,precipitation,IMGW,3.636273700199377
2024-01-26,cell-06,temperature,DWD,12.441585314364776
2024-01-26,cell-06,precipitation,DWD,4.0419602700640525
2024-01-26,cell-06,temperature,GeoSphere,11.979957151966195
2024-01-26,cell-06,precipitation,GeoSphere,4.016380978293807
2024-01-26,cell-07,temperature,ERA5,12.297259300671254
2024-01-26,cell-07,precipitation,ERA5,0.7136280119180307
2024-01-26,cell-07,temperature,IMGW,11.360833495926961
2024-01-26,cell-07,precipitation,IMGW,1.1655619761575495
2024-01-26,cell-07,temperature,DWD,12.445179019091425
2024-01-26,cell-07,precipitation,DWD,1.208035763952318
2024-01-26,cell-07,temperature,GeoSphere,13.15134854793752
2024-01-26,cell-07,precipitation,GeoSphere,1.431602109317522
2024-01-27,cell-00,temperature,ERA5,11.719141968946662
2024-01-27,cell-00,precipitation,ERA5,4.440093382977848
2024-01-27,cell-00,temperature,IMGW,11.410010698942806
2024-01-27,cell-00,precipitation,IMGW,3.3710536037134737
2024-01-27,cell-00,temperature,DWD,11.365851485667362
2024-01-27,cell-00,precipitation,DWD,3.004044485200982
2024-01-27,cell-00,temperature,GeoSphere,11.491528240081225
2024-01-27,cell-00,precipitation,GeoSphere,4.280068062287436
2024-01-27,cell-01,temperature,ERA5,12.146514392047713
2024-01-27,cell-01,precipitation,ERA5,3.6812705865660718
2024-01-27,cell-01,temperature,IMGW,10.301994278250985
2024-01-27,cell-01,precipitation,IMGW,3.8449123608752993
2024-01-27,cell-01,temperature,DWD,10.328533768915861
2024-01-27,cell-01,precipitation,DWD,4.345694426089258
2024-01-27,cell-01,temperature,GeoSphere,11.26974983048737
2024-01-27,cell-01,precipitation,GeoSphere,4.100556300952078
2024-01-27,cell-02,temperature,ERA5,11.437164684245316
2024-01-27,cell-02,precipitation,ERA5,0.0
2024-01-27,cell-02,temperature,IMGW,11.342871432509913
2024-01-27,cell-02,precipitation,IMGW,1.7967924909801798
2024-01-27,cell-02,temperature,DWD,11.451090861795977
2024-01-27,cell-02,precipitation,DWD,0.8494520532940961
2024-01-27,cell-02,temperature,GeoSphere,11.579702939007085
2024-01-27,cell-02,precipitation,GeoSphere,1.0640230651655769
2024-01-27,cell-03,temperature,ERA5,12.309043024770595
2024-01-27,cell-03,precipitation,ERA5,0.0
2024-01-27,cell-03,temperature,IMGW,11.560868433077136
2024-01-27,cell-03,precipitation,IMGW,0.0
2024-01-27,cell-03,temperature,DWD,12.007125051417963
2024-01-27,cell-03,precipitation,DWD,0.48848116655199836
2024-01-27,cell-03,temperature,GeoSphere,11.829000249117575
2024-01-27,cell-03,precipitation,GeoSphere,0.4069853416716216
2024-01-27,cell-04,temperature,ERA5,10.570792011154724
2024-01-27,cell-04,precipitation,ERA5,3.1682452157648013
2024-01-27,cell-04,temperature,IMGW,11.971575399851451
2024-01-27,cell-04,precipitation,IMGW,3.5882677110882373
2024-01-27,cell-04,temperature,DWD,12.241946832971422
2024-01-27,cell-04,precipitation,DWD,3.758171440953753
2024-01-27,cell-04,temperature,GeoSphere,11.412730331890922
2024-01-27,cell-04,precipitation,GeoSphere,2.7599943802804
2024-01-27,cell-05,temperature,ERA5,13.003104162328242
2024-01-27,cell-05,precipitation,ERA5,14.452160488738842
2024-01-27,cell-05,temperature,IMGW,11.772216154567245
2024-01-27,cell-05,precipitation,IMGW,15.125068984593986
2024-01-27,cell-05,temperature,DWD,11.590264564547269
2024-01-27,cell-05,precipitation,DWD,14.621951473243053
2024-01-27,cell-05,temperature,GeoSphere,12.031880386408565
2024-01-27,cell-05,precipitation,GeoSphere,15.539483935077063
2024-01-27,cell-06,temperature,ERA5,11.834125482743532
2024-01-27,cell-06,precipitation,ERA5,0.14198775696849109
2024-01-27,cell-06,temperature,IMGW,12.103807806924234
2024-01-27,cell-06,precipitation,IMGW,0.0
2024-01-27,cell-06,temperature,DWD,12.26510889088573
2024-01-27,cell-06,precipitation,DWD,0.0
2024-01-27,cell-06,temperature,GeoSphere,11.892024281778427
2024-01-27,cell-06,precipitation,GeoSphere,0.36931954979555726
2024-01-27,cell-07,temperature,ERA5,13.146623702571144
2024-01-27,cell-07,precipitation,ERA5,0.31211393446373803
2024-01-27,cell-07,temperature,IMGW,11.482273953396332
2024-01-27,cell-07,precipitation,IMGW,0.6308929820267927
2024-01-27,cell-07,temperature,DWD,11.535651434287253
2024-01-27,cell-07,precipitation,DWD,0.4470092597665266
2024-01-27,cell-07,temperature,GeoSphere,11.879375939382125
2024-01-27,cell-07,precipitation,GeoSphere,0.0
2024-01-28,cell-00,temperature,ERA5,11.681880519606782
2024-01-28,cell-00,precipitation,ERA5,1.7217109311927892
2024-01-28,cell-00,temperature,IMGW,11.541299737435663
2024-01-28,cell-00,precipitation,IMGW,2.1678186129096533
2024-01-28,cell-00,temperature,DWD,10.755078366458227
2024-01-28,cell-00,precipitation,DWD,1.6302034298895964
2024-01-28,cell-00,temperature,GeoSphere,10.473174795128909
2024-01-28,cell-00,precipitation,GeoSphere,2.1843546242964873
2024-01-28,cell-01,temperature,ERA5,10.38988178500195
2024-01-28,cell-01,precipitation,ERA5,0.0
2024-01-28,cell-01,temperature,IMGW,11.790675739974882
2024-01-28,cell-01,precipitation,IMGW,1.591302227127311
2024-01-28,cell-01,temperature,DWD,10.935943854178626
2024-01-28,cell-01,precipitation,DWD,0.5790395791176757
2024-01-28,cell-01,temperature,GeoSphere,11.53085733342286
2024-01-28,cell-01,precipitation,GeoSphere,0.0
2024-01-28,cell-02,temperature,ERA5,11.09214209797338
2024-01-28,cell-02,precipitation,ERA5,2.015911045988192
2024-01-28,cell-02,temperature,IMGW,11.678882364307366
2024-01-28,cell-02,precipitation,IMGW,2.973854536729533
2024-01-28,cell-02,temperature,DWD,10.873469689679851
2024-01-28,cell-02,precipitation,DWD,1.8566495715598395
2024-01-28,cell-02,temperature,GeoSphere,11.867747639392041
2024-01-28,cell-02,precipitation,GeoSphere,1.0435243103270098
2024-01-28,cell-03,temperature,ERA5,11.975419225483458
2024-01-28,cell-03,precipitation,ERA5,0.0
2024-01-28,cell-03,temperature,IMGW,11.589880835230327
2024-01-28,cell-03,precipitation,IMGW,0.8643361347310505
2024-01-28,cell-03,temperature,DWD,12.181560371150574
2024-01-28,cell-03,precipitation,DWD,0.697440132797234
2024-01-28,cell-03,temperature,GeoSphere,11.959764606612259
2024-01-28,cell-03,precipitation,GeoSphere,1.0293187488628301
2024-01-28,cell-04,temperature,ERA5,13.605638731768048
2024-01-28,cell-04,precipitation,ERA5,4.404786326850973
2024-01-28,cell-04,temperature,IMGW,11.58004891691303
2024-01-28,cell-04,precipitation,IMGW,5.056211327720156
2024-01-28,cell-04,temperature,DWD,11.89996809669953
2024-01-28,cell-04,precipitation,DWD,4.415736521666241
2024-01-28,cell-04,temperature,GeoSphere,11.560079820346864
2024-01-28,cell-04,precipitation,GeoSphere,4.934668134227978
2024-01-28,cell-05,temperature,ERA5,12.769448689170408
2024-01-28,cell-05,precipitation,ERA5,1.1375056433789652
2024-01-28,cell-05,temperature,IMGW,11.235134759223673
2024-01-28,cell-05,precipitation,IMGW,0.5175157908055359
2024-01-28,cell-05,temperature,DWD,11.381293970688795
2024-01-28,cell-05,precipitation,DWD,0.9650605388405833
2024-01-28,cell-05,temperature,GeoSphere,11.863336455760377
2024-01-28,cell-05,precipitation,GeoSphere,0.9734267180697973
2024-01-28,cell-06,temperature,ERA5,13.186682215708661
2024-01-28,cell-06,precipitation,ERA5,1.7114354798472289
2024-01-28,cell-06,temperature,IMGW,12.183506166329034
2024-01-28,cell-06,precipitation,IMGW,0.7521181950403026
2024-01-28,cell-06,temperature,DWD,11.875422970400574
2024-01-28,cell-06,precipitation,DWD,1.2195558843357386
2024-01-28,cell-06,temperature,GeoSphere,12.349038648092503
2024-01-28,cell-06,precipitation,GeoSphere,0.5537215461874514
2024-01-28,cell-07,temperature,ERA5,13.150298550578865
2024-01-28,cell-07,precipitation,ERA5,0.0
2024-01-28,cell-07,temperature,IMGW,13.23151234176176
2024-01-28,cell-07,precipitation,IMGW,0.0
2024-01-28,cell-07,temperature,DWD,12.43100568866186
2024-01-28,cell-07,precipitation,DWD,0.10221632256633288
2024-01-28,cell-07,temperature,GeoSphere,12.416788429677224
2024-01-28,cell-07,precipitation,GeoSphere,0.03068116853684185
2024-01-29,cell-00,temperature,ERA5,11.514810243394148
2024-01-29,cell-00,precipitation,ERA5,5.8829327797001705
2024-01-29,cell-00,temperature,IMGW,11.085566123815136
2024-01-29,cell-00,precipitation,IMGW,5.460423813745129
2024-01-29,cell-00,temperature,DWD,10.949575868982402
2024-01-29,cell-00,precipitation,DWD,5.634478282789766
2024-01-29,cell-00,temperature,GeoSphere,12.156316435731283
2024-01-29,cell-00,precipitation,GeoSphere,4.9956646930005775
2024-01-29,cell-01,temperature,ERA5,11.595843109724884
2024-01-29,cell-01,precipitation,ERA5,1.6721622501392468
2024-01-29,cell-01,temperature,IMGW,11.48981054054041
2024-01-29,cell-01,precipitation,IMGW,1.6045894029183523
2024-01-29,cell-01,temperature,DWD,11.36254701376637
2024-01-29,cell-01,precipitation,DWD,1.847851849655213
2024-01-29,cell-01,temperature,GeoSphere,11.61458937019852
2024-01-29,cell-01,precipitation,GeoSphere,1.5447139749629724
2024-01-29,cell-02,temperature,ERA5,13.145302742891078
2024-01-29,cell-02,precipitation,ERA5,2.0682866578393626
2024-01-29,cell-02,temperature,IMGW,12.207856002963696
2024-01-29,cell-02,precipitation,IMGW,1.831759457075208
2024-01-29,cell-02,temperature,DWD,11.530623298796757
2024-01-29,cell-02,precipitation,DWD,1.819193895440144
2024-01-29,cell-02,temperature,GeoSphere,12.381581503370478
2024-01-29,cell-02,precipitation,GeoSphere,2.072427287774244
2024-01-29,cell-03,temperature,ERA5,11.553589304171393
2024-01-29,cell-03,precipitation,ERA5,0.43630170065989504
2024-01-29,cell-03,temperature,IMGW,12.299776818542881
2024-01-29,cell-03,precipitation,IMGW,2.3220484036176936
2024-01-29,cell-03,temperature,DWD,11.368052763789382
2024-01-29,cell-03,precipitation,DWD,1.8110236551796233
2024-01-29,cell-03,temperature,GeoSphere,11.903850997694724
2024-01-29,cell-03,precipitation,GeoSphere,1.6849011551030375
2024-01-29,cell-04,temperature,ERA5,12.539087804691292
2024-01-29,cell-04,precipitation,ERA5,3.902337028123487
2024-01-29,cell-04,temperature,IMGW,12.712759229306862
2024-01-29,cell-04,precipitation,IMGW,3.473869703510239
2024-01-29,cell-04,temperature,DWD,11.57682938683258
2024-01-29,cell-04,precipitation,DWD,4.307028322612485
2024-01-29,cell-04,temperature,GeoSphere,12.484373745888671
2024-01-29,cell-04,precipitation,GeoSphere,4.219533660472367
2024-01-29,cell-05,temperature,ERA5,12.446784787853112
2024-01-29,cell-05,precipitation,ERA5,1.40956557614393
2024-01-29,cell-05,temperature,IMGW,12.201641045341402
2024-01-29,cell-05,precipitation,IMGW,2.849319615204298
2024-01-29,cell-05,temperature,DWD,11.569155941527661
2024-01-29,cell-05,precipitation,DWD,2.03786183302549
2024-01-29,cell-05,temperature,GeoSphere,11.638335607746551
2024-01-29,cell-05,precipitation,GeoSphere,1.7016864449496443
2024-01-29,cell-06,temperature,ERA5,13.033845658292382
2024-01-29,cell-06,precipitation,ERA5,3.0282867925524926
2024-01-29,cell-06,temperature,IMGW,12.934176136207746
2024-01-29,cell-06,precipitation,IMGW,1.8242072747207603
2024-01-29,cell-06,temperature,DWD,12.204246747791109
2024-01-29,cell-06,precipitation,DWD,2.3408595428103496
2024-01-29,cell-06,temperature,GeoSphere,12.927432161718357
2024-01-29,cell-06,precipitation,GeoSphere,2.236236957857776
2024-01-29,cell-07,temperature,ERA5,11.390293346077797
2024-01-29,cell-07,precipitation,ERA5,3.465792205611658
2024-01-29,cell-07,temperature,IMGW,13.32574110626575
2024-01-29,cell-07,precipitation,IMGW,3.2853325031433966
2024-01-29,cell-07,temperature,DWD,12.78223895437861
2024-01-29,cell-07,precipitation,DWD,3.0748249770173137
2024-01-29,cell-07,temperature,GeoSphere,12.338721412760144
2024-01-29,cell-07,precipitation,GeoSphere,3.1516287347950684
2024-01-30,cell-00,temperature,ERA5,12.329994074076868
2024-01-30,cell-00,precipitation,ERA5,0.0
2024-01-30,cell-00,temperature,IMGW,11.675171073035177
2024-01-30,cell-00,precipitation,IMGW,0.7244155710951384
2024-01-30,cell-00,temperature,DWD,11.256904552285283
2024-01-30,cell-00,precipitation,DWD,1.0523528773959818
2024-01-30,cell-00,temperature,GeoSphere,11.615824729100874
2024-01-30,cell-00,precipitation,GeoSphere,0.8352570226473082
2024-01-30,cell-01,temperature,ERA5,11.521548595371694
2024-01-30,cell-01,precipitation,ERA5,5.286955984734958
2024-01-30,cell-01,temperature,IMGW,12.101099249152892
2024-01-30,cell-01,precipitation,IMGW,3.6263114590404126
