timestamp,cell,variable,reference_value,candidate_value,reference_source,candidate_source,difference
2024-01-12,cell-00,temperature,8.896537634143096,9.838222268939205,ERA5,IMGW,0.9416846347961094
2024-01-12,cell-00,precipitation,2.1649986245463246,2.7656422141928676,ERA5,IMGW,0.600643589646543
2024-01-12,cell-01,temperature,10.204271276440338,9.775899373993909,ERA5,IMGW,-0.428371902446429
2024-01-12,cell-01,precipitation,3.4644750762870986,4.451876396860027,ERA5,IMGW,0.9874013205729284
2024-01-12,cell-02,temperature,10.68898340986365,10.092854218368508,ERA5,IMGW,-0.596129191495141
2024-01-12,cell-02,precipitation,2.3908505430919043,2.624854611254289,ERA5,IMGW,0.23400406816238473
2024-01-12,cell-03,temperature,9.864538676259253,10.109722668526057,ERA5,IMGW,0.24518399226680465
2024-01-12,cell-03,precipitation,4.114085573178861,2.6443150281107224,ERA5,IMGW,-1.4697705450681386
2024-01-12,cell-04,temperature,9.864437157800662,10.069328081244128,ERA5,IMGW,0.20489092344346638
2024-01-12,cell-04,precipitation,3.217097780122231,2.723192340042358,ERA5,IMGW,-0.49390544007987325
2024-01-12,cell-05,temperature,10.711140934618108,9.962654975305762,ERA5,IMGW,-0.7484859593123456
2024-01-12,cell-05,precipitation,3.6888628891253195,2.2347933431080156,ERA5,IMGW,-1.4540695460173039
2024-01-12,cell-06,temperature,9.91541801856979,10.665459237853426,ERA5,IMGW,0.7500412192836361
2024-01-12,cell-06,precipitation,5.8644638147703105,4.934018337429611,ERA5,IMGW,-0.9304454773406992
2024-01-12,cell-07,temperature,10.503817355537178,11.464513993445996,ERA5,IMGW,0.9606966379088178
2024-01-12,cell-07,precipitation,3.8249564394682993,2.8587498498154895,ERA5,IMGW,-0.9662065896528098
2024-01-13,cell-00,temperature,9.477970618973313,9.366930014634173,ERA5,IMGW,-0.11104060433913965
2024-01-13,cell-00,precipitation,3.20508486376893,2.042935233286899,ERA5,IMGW,-1.162149630482031
2024-01-13,cell-01,temperature,8.791038090520559,9.767068777783207,ERA5,IMGW,0.9760306872626483
2024-01-13,cell-01,precipitation,0.0,1.3393647488428875,ERA5,IMGW,1.3393647488428875
2024-01-13,cell-02,temperature,10.087239191379002,9.306238105811518,ERA5,IMGW,-0.7810010855674836
2024-01-13,cell-02,precipitation,3.3435808399980544,2.752086825154912,ERA5,IMGW,-0.5914940148431422
2024-01-13,cell-03,temperature,11.181808370835277,10.432540611792602,ERA5,IMGW,-0.7492677590426755
2024-01-13,cell-03,precipitation,4.4084666665607894,3.4127146451165706,ERA5,IMGW,-0.9957520214442188
2024-01-13,cell-04,temperature,9.628384532517376,10.88108964087287,ERA5,IMGW,1.252705108355494
2024-01-13,cell-04,precipitation,0.0257409053475266,1.0930015044418848,ERA5,IMGW,1.0672605990943582
2024-01-13,cell-05,temperature,10.37131198227621,10.060686898754607,ERA5,IMGW,-0.310625083521602
2024-01-13,cell-05,precipitation,3.0426205559522645,2.8634640342537296,ERA5,IMGW,-0.1791565216985349
2024-01-13,cell-06,temperature,10.553168001597648,10.204017532421124,ERA5,IMGW,-0.34915046917652326
2024-01-13,cell-06,precipitation,7.717268189504756,9.35028366790289,ERA5,IMGW,1.6330154783981339
2024-01-13,cell-07,temperature,10.960539989444356,9.88022813518992,ERA5,IMGW,-1.080311854254436
2024-01-13,cell-07,precipitation,4.169747735478322,1.411982073292175,ERA5,IMGW,-2.757765662186147
2024-01-14,cell-00,temperature,9.846238998779562,9.685659513825895,ERA5,IMGW,-0.1605794849536668
2024-01-14,cell-00,precipitation,6.703819618599451,5.418612138630707,ERA5,IMGW,-1.2852074799687436
2024-01-14,cell-01,temperature,9.257156744401415,8.740345906211921,ERA5,IMGW,-0.5168108381894942
2024-01-14,cell-01,precipitation,0.2424342264513326,0.0,ERA5,IMGW,-0.2424342264513326
2024-01-14,cell-02,temperature,10.014761811802257,9.906793720302993,ERA5,IMGW,-0.10796809149926467
2024-01-14,cell-02,precipitation,0.0,0.0,ERA5,IMGW,0.0
2024-01-14,cell-03,temperature,10.4907104386925,9.37879779456657,ERA5,IMGW,-1.1119126441259297
2024-01-14,cell-03,precipitation,5.165540508136078,4.891206579572798,ERA5,IMGW,-0.27433392856328
2024-01-14,cell-04,temperature,11.981918510598792,10.08375279289747,ERA5,IMGW,-1.8981657177013211
2024-01-14,cell-04,precipitation,3.7372125759172605,1.353183224076103,ERA5,IMGW,-2.3840293518411575
2024-01-14,cell-05,temperature,10.349257832803145,10.285692081460498,ERA5,IMGW,-0.0635657513426473
2024-01-14,cell-05,precipitation,1.6569438001954118,3.442945240668684,ERA5,IMGW,1.7860014404732723
2024-01-14,cell-06,temperature,9.56383765276783,10.112596205035844,ERA5,IMGW,0.5487585522680138
2024-01-14,cell-06,precipitation,0.0,0.7060764201028168,ERA5,IMGW,0.7060764201028168
2024-01-14,cell-07,temperature,10.508450452016342,10.959746295398176,ERA5,IMGW,0.4512958433818337
2024-01-14,cell-07,precipitation,4.50386097145468,3.588020696278585,ERA5,IMGW,-0.9158402751760946
2024-01-15,cell-00,temperature,10.164028160482513,10.122996528829285,ERA5,IMGW,-0.04103163165322776
2024-01-15,cell-00,precipitation,3.9937204678476204,1.9363180717212813,ERA5,IMGW,-2.057402396126339
2024-01-15,cell-01,temperature,9.00468038340161,10.474996549205954,ERA5,IMGW,1.4703161658043449
2024-01-15,cell-01,precipitation,1.1279128473481308,0.0,ERA5,IMGW,-1.1279128473481308
2024-01-15,cell-02,temperature,10.922570325781386,10.44131291357066,ERA5,IMGW,-0.4812574122107254
2024-01-15,cell-02,precipitation,9.507882312582332,9.064273529388858,ERA5,IMGW,-0.44360878319347385
2024-01-15,cell-03,temperature,11.532833283960922,10.589980090530995,ERA5,IMGW,-0.9428531934299276
2024-01-15,cell-03,precipitation,3.893180512266728,3.777650354038932,ERA5,IMGW,-0.11553015822779589
2024-01-15,cell-04,temperature,9.287936849758328,10.471290915667714,ERA5,IMGW,1.183354065909386
2024-01-15,cell-04,precipitation,7.317498686497698,6.6289893619433204,ERA5,IMGW,-0.6885093245543779
2024-01-15,cell-05,temperature,9.470672043090202,11.042843914462955,ERA5,IMGW,1.5721718713727526
2024-01-15,cell-05,precipitation,1.8630762653156383,0.6546092565427553,ERA5,IMGW,-1.208467008772883
2024-01-15,cell-06,temperature,10.420612248819962,10.035261480643,ERA5,IMGW,-0.3853507681769628
2024-01-15,cell-06,precipitation,2.068254289603681,4.868988012346251,ERA5,IMGW,2.80073372274257
2024-01-15,cell-07,temperature,12.239233367437471,11.046104319462001,ERA5,IMGW,-1.1931290479754697
2024-01-15,cell-07,precipitation,3.440790609611331,2.6966578453990744,ERA5,IMGW,-0.7441327642122566
2024-01-16,cell-00,temperature,9.91530318201858,9.525372479013475,ERA5,IMGW,-0.38993070300510446
2024-01-16,cell-00,precipitation,1.6878642457729964,3.415987950172569,ERA5,IMGW,1.7281237043995725
2024-01-16,cell-01,temperature,10.727494589020226,10.064345559002463,ERA5,IMGW,-0.6631490300177632
2024-01-16,cell-01,precipitation,12.571338912547729,9.582832418061063,ERA5,IMGW,-2.988506494486666
2024-01-16,cell-02,temperature,11.454796646713062,10.60828937170419,ERA5,IMGW,-0.8465072750088716
2024-01-16,cell-02,precipitation,3.2962766918155904,3.593757407773763,ERA5,IMGW,0.2974807159581725
2024-01-16,cell-03,temperature,10.337154904325558,10.718755221486441,ERA5,IMGW,0.38160031716088305
2024-01-16,cell-03,precipitation,1.1751113853153634,0.45187225803286746,ERA5,IMGW,-0.723239127282496
2024-01-16,cell-04,temperature,10.038608674917397,11.03514131423748,ERA5,IMGW,0.9965326393200833
2024-01-16,cell-04,precipitation,7.587438022986893,5.848329873104532,ERA5,IMGW,-1.7391081498823606
2024-01-16,cell-05,temperature,9.132133629224002,10.779858938165205,ERA5,IMGW,1.6477253089412027
2024-01-16,cell-05,precipitation,7.676875098960947,6.888915583315026,ERA5,IMGW,-0.7879595156459205
2024-01-16,cell-06,temperature,10.581645787281335,10.035821123929626,ERA5,IMGW,-0.5458246633517092
2024-01-16,cell-06,precipitation,1.674348514746943,2.172631933404565,ERA5,IMGW,0.49828341865762216
2024-01-16,cell-07,temperature,11.214403064436276,11.661847458815204,ERA5,IMGW,0.4474443943789286
2024-01-16,cell-07,precipitation,1.318813082062106,1.8721481120904548,ERA5,IMGW,0.5533350300283488
2024-01-17,cell-00,temperature,12.048681317882032,10.838109073749813,ERA5,IMGW,-1.2105722441322193
2024-01-17,cell-00,precipitation,8.324322336902942,7.3337932851163865,ERA5,IMGW,-0.990529051786555
2024-01-17,cell-01,temperature,10.968717931467639,10.518169508921016,ERA5,IMGW,-0.450548422546623
2024-01-17,cell-01,precipitation,1.531898215101403,0.6836941679116009,ERA5,IMGW,-0.848204047189802
2024-01-17,cell-02,temperature,9.68626099079221,10.081166946068167,ERA5,IMGW,0.3949059552759575
2024-01-17,cell-02,precipitation,2.638322987923816,1.7178918243722285,ERA5,IMGW,-0.9204311635515876
2024-01-17,cell-03,temperature,10.773269940949342,11.21282236050569,ERA5,IMGW,0.43955241955634783
2024-01-17,cell-03,precipitation,7.893183494363395,8.018300730892996,ERA5,IMGW,0.12511723652960072
2024-01-17,cell-04,temperature,11.517779988101315,10.400351926454208,ERA5,IMGW,-1.1174280616471073
2024-01-17,cell-04,precipitation,9.035075820857983,9.83006404248218,ERA5,IMGW,0.7949882216241964
2024-01-17,cell-05,temperature,11.499558371411707,9.71411391936635,ERA5,IMGW,-1.7854444520453576
2024-01-17,cell-05,precipitation,0.26230660446717013,0.05946255951549623,ERA5,IMGW,-0.2028440449516739
2024-01-17,cell-06,temperature,11.649357522913174,11.735921450959067,ERA5,IMGW,0.08656392804589252
2024-01-17,cell-06,precipitation,4.061924452070688,3.2097577918881286,ERA5,IMGW,-0.8521666601825593
2024-01-17,cell-07,temperature,10.593842622640183,10.698853030951652,ERA5,IMGW,0.10501040831146824
2024-01-17,cell-07,precipitation,2.1615863675908367,2.547378240294403,ERA5,IMGW,0.3857918727035665
2024-01-18,cell-00,temperature,10.006829376867369,9.15157940958935,ERA5,IMGW,-0.8552499672780183
2024-01-18,cell-00,precipitation,7.668180576830645,7.085609605565395,ERA5,IMGW,-0.58257097126525
2024-01-18,cell-01,temperature,10.765187418033127,11.003308183715097,ERA5,IMGW,0.23812076568196971
2024-01-18,cell-01,precipitation,0.0,0.0,ERA5,IMGW,0.0
2024-01-18,cell-02,temperature,11.370738098447235,9.587822737720643,ERA5,IMGW,-1.7829153607265926
2024-01-18,cell-02,precipitation,1.503523981562014,1.8863784318532564,ERA5,IMGW,0.3828544502912423
2024-01-18,cell-03,temperature,10.114352106032612,11.667675566091425,ERA5,IMGW,1.553323460058813
2024-01-18,cell-03,precipitation,0.049916971563804036,0.6336602874563824,ERA5,IMGW,0.5837433158925783
2024-01-18,cell-04,temperature,11.300319888889984,10.165221965139708,ERA5,IMGW,-1.1350979237502763
2024-01-18,cell-04,precipitation,0.6246480263244899,0.0,ERA5,IMGW,-0.6246480263244899
2024-01-18,cell-05,temperature,10.928878135354628,10.929624657928002,ERA5,IMGW,0.0007465225733742642
2024-01-18,cell-05,precipitation,4.507469663151639,4.30118917033473,ERA5,IMGW,-0.20628049281690863
2024-01-18,cell-06,temperature,11.39812260426726,11.36839241619156,ERA5,IMGW,-0.029730188075699715
2024-01-18,cell-06,precipitation,4.50906666035015,4.589892553632879,ERA5,IMGW,0.0808258932827286
2024-01-18,cell-07,temperature,10.987072736421624,10.65531192359654,ERA5,IMGW,-0.33176081282508285
2024-01-18,cell-07,precipitation,3.944810440657624,3.2739767846315453,ERA5,IMGW,-0.6708336560260788
2024-01-19,cell-00,temperature,10.180348498531838,10.294531402791218,ERA5,IMGW,0.11418290425937982
2024-01-19,cell-00,precipitation,0.0,0.6327230089569882,ERA5,IMGW,0.6327230089569882
2024-01-19,cell-01,temperature,9.629315227279468,10.946710037700344,ERA5,IMGW,1.3173948104208755
2024-01-19,cell-01,precipitation,6.046323675790868,6.4968870811406365,ERA5,IMGW,0.4505634053497687
2024-01-19,cell-02,temperature,10.253227254076352,11.709671606963294,ERA5,IMGW,1.4564443528869422
2024-01-19,cell-02,precipitation,2.912490798193697,1.3462317100710615,ERA5,IMGW,-1.5662590881226355
2024-01-19,cell-03,temperature,11.812653514871732,11.563000446568926,ERA5,IMGW,-0.24965306830280554
2024-01-19,cell-03,precipitation,4.409165959226149,6.615318247176745,ERA5,IMGW,2.206152287950596
2024-01-19,cell-04,temperature,9.953647789779682,10.954353758709704,ERA5,IMGW,1.0007059689300224
2024-01-19,cell-04,precipitation,4.145482174857194,3.0469649866931148,ERA5,IMGW,-1.0985171881640792
2024-01-19,cell-05,temperature,11.746227201240451,10.558371981041159,ERA5,IMGW,-1.1878552201992925
2024-01-19,cell-05,precipitation,2.501732740028451,2.2738909093567905,ERA5,IMGW,-0.22784183067166053
2024-01-19,cell-06,temperature,11.639680857269981,11.955793874306504,ERA5,IMGW,0.31611301703652295
2024-01-19,cell-06,precipitation,3.6924207540647704,2.861586766274263,ERA5,IMGW,-0.8308339877905073
2024-01-19,cell-07,temperature,11.235099774878575,10.900021108158029,ERA5,IMGW,-0.33507866672054654
2024-01-19,cell-07,precipitation,2.4576973670357773,2.5024036279938837,ERA5,IMGW,0.04470626095810637
2024-01-20,cell-00,temperature,9.596357527636915,10.206668100902254,ERA5,IMGW,0.6103105732653393
2024-01-20,cell-00,precipitation,0.25841112750867423,1.7469116892628715,ERA5,IMGW,1.4885005617541973
2024-01-20,cell-01,temperature,9.628465168916204,10.287857533840686,ERA5,IMGW,0.6593923649244822
2024-01-20,cell-01,precipitation,4.002726462108185,4.449497606462525,ERA5,IMGW,0.44677114435434007
2024-01-20,cell-02,temperature,10.991536925259863,10.84434471430372,ERA5,IMGW,-0.14719221095614365
2024-01-20,cell-02,precipitation,0.0,1.6476075309072262,ERA5,IMGW,1.6476075309072262
2024-01-20,cell-03,temperature,11.004983455820753,10.561325141694041,ERA5,IMGW,-0.4436583141267114
2024-01-20,cell-03,precipitation,1.7488966258134966,2.4976690827988497,ERA5,IMGW,0.7487724569853531
2024-01-20,cell-04,temperature,10.992132230584076,11.482786996494145,ERA5,IMGW,0.49065476591006885
2024-01-20,cell-04,precipitation,5.827495660124528,6.21447851394121,ERA5,IMGW,0.38698285381668196
2024-01-20,cell-05,temperature,11.172374400913853,11.190125655173627,ERA5,IMGW,0.01775125425977464
2024-01-20,cell-05,precipitation,4.672632178658281,5.086662464965291,ERA5,IMGW,0.41403028630700955
2024-01-20,cell-06,temperature,11.104321437769551,10.96415323598878,ERA5,IMGW,-0.14016820178077083
2024-01-20,cell-06,precipitation,2.2056874071530586,0.951696568537149,ERA5,IMGW,-1.2539908386159095
2024-01-20,cell-07,temperature,12.146648855411701,11.639834051549657,ERA5,IMGW,-0.5068148038620439
2024-01-20,cell-07,precipitation,11.765520959557543,12.367555863896015,ERA5,IMGW,0.6020349043384723
2024-01-21,cell-00,temperature,10.487685795859463,10.112949215199905,ERA5,IMGW,-0.37473658065955817
2024-01-21,cell-00,precipitation,1.000074642667494,1.7636092319123489,ERA5,IMGW,0.7635345892448548
2024-01-21,cell-01,temperature,10.630409462972372,10.02500769649173,ERA5,IMGW,-0.6054017664806413
2024-01-21,cell-01,precipitation,5.711754933987506,8.172761653290026,ERA5,IMGW,2.46100671930252
2024-01-21,cell-02,temperature,11.353760899355876,10.284898598294898,ERA5,IMGW,-1.0688623010609781
2024-01-21,cell-02,precipitation,0.055622659632135474,0.03717682545364609,ERA5,IMGW,-0.018445834178489384
2024-01-21,cell-03,temperature,10.878447237250196,10.226352670331323,ERA5,IMGW,-0.6520945669188727
2024-01-21,cell-03,precipitation,3.8247033785201348,3.8939540640656745,ERA5,IMGW,0.0692506855455397
2024-01-21,cell-04,temperature,11.048508536261759,11.053634992882975,ERA5,IMGW,0.0051264566212161355
2024-01-21,cell-04,precipitation,2.8269897047069557,3.6458554360072726,ERA5,IMGW,0.8188657313003169
2024-01-21,cell-05,temperature,12.194972386286356,12.230532529521946,ERA5,IMGW,0.03556014323559076
2024-01-21,cell-05,precipitation,5.1795162307728715,3.813179035282193,ERA5,IMGW,-1.3663371954906784
2024-01-21,cell-06,temperature,11.918313756831099,12.216895128450558,ERA5,IMGW,0.2985813716194592
2024-01-21,cell-06,precipitation,3.9477676184246566,3.5752222288998414,ERA5,IMGW,-0.3725453895248152
2024-01-21,cell-07,temperature,12.040496770635317,11.553113756303052,ERA5,IMGW,-0.4873830143322646
2024-01-21,cell-07,precipitation,0.14293364537159348,0.44568624481270835,ERA5,IMGW,0.3027525994411149
2024-01-22,cell-00,temperature,11.360633274540099,11.349486762763101,ERA5,IMGW,-0.01114651177699777
2024-01-22,cell-00,precipitation,2.6152818562194775,4.044685778324656,ERA5,IMGW,1.4294039221051782
2024-01-22,cell-01,temperature,10.466402968050556,10.203831029052404,ERA5,IMGW,-0.26257193899815157
2024-01-22,cell-01,precipitation,2.5819625375636677,2.4410759931858985,ERA5,IMGW,-0.14088654437776915
2024-01-22,cell-02,temperature,10.463589470029165,9.807358737187428,ERA5,IMGW,-0.6562307328417365
2024-01-22,cell-02,precipitation,4.780707526626142,4.7261097314282505,ERA5,IMGW,-0.05459779519789176
2024-01-22,cell-03,temperature,10.06922041266245,11.087997816607295,ERA5,IMGW,1.0187774039448456
2024-01-22,cell-03,precipitation,0.8638014443930853,0.14051294826931437,ERA5,IMGW,-0.7232884961237709
2024-01-22,cell-04,temperature,12.062412025022677,11.522941803311335,ERA5,IMGW,-0.5394702217113423
2024-01-22,cell-04,precipitation,3.2175341738787866,4.233382216394411,ERA5,IMGW,1.015848042515624
2024-01-22,cell-05,temperature,10.783083720935657,11.996866908069107,ERA5,IMGW,1.2137831871334495
2024-01-22,cell-05,precipitation,4.879551155752775,4.697087019496028,ERA5,IMGW,-0.18246413625674762
2024-01-22,cell-06,temperature,10.484833249994841,11.10701372207656,ERA5,IMGW,0.6221804720817197
2024-01-22,cell-06,precipitation,4.85663246109558,5.821295850415634,ERA5,IMGW,0.9646633893200542
2024-01-22,cell-07,temperature,11.91191547725749,10.82813153493747,ERA5,IMGW,-1.0837839423200197
2024-01-22,cell-07,precipitation,0.0,0.7604897122773063,ERA5,IMGW,0.7604897122773063
2024-01-23,cell-00,temperature,10.083605527930251,11.174385472529346,ERA5,IMGW,1.0907799445990953
2024-01-23,cell-00,precipitation,2.0812227729638186,1.996298691134895,ERA5,IMGW,-0.08492408182892364
2024-01-23,cell-01,temperature,10.897451372455404,11.094973479509939,ERA5,IMGW,0.1975221070545352
2024-01-23,cell-01,precipitation,0.6437815347847118,1.3258441225974666,ERA5,IMGW,0.6820625878127549
2024-01-23,cell-02,temperature,10.26550080745574,10.22946387817428,ERA5,IMGW,-0.03603692928145996
2024-01-23,cell-02,precipitation,3.483385658844779,2.800014692120703,ERA5,IMGW,-0.6833709667240759
2024-01-23,cell-03,temperature,11.195862090273756,10.927394412920165,ERA5,IMGW,-0.2684676773535912
2024-01-23,cell-03,precipitation,2.16050861461553,1.428510568675158,ERA5,IMGW,-0.7319980459403721
2024-01-23,cell-04,temperature,11.94860022544486,11.388777167528586,ERA5,IMGW,-0.5598230579162742
2024-01-23,cell-04,precipitation,2.6656458928015856,3.855815848963524,ERA5,IMGW,1.1901699561619385
2024-01-23,cell-05,temperature,10.735008278822429,11.557383719351108,ERA5,IMGW,0.8223754405286794
2024-01-23,cell-05,precipitation,7.353106058939068,5.477702260449228,ERA5,IMGW,-1.87540379848984
2024-01-23,cell-06,temperature,12.32813414255024,11.805803412956525,ERA5,IMGW,-0.5223307295937154
2024-01-23,cell-06,precipitation,2.896169442729152,1.9227342775103886,ERA5,IMGW,-0.9734351652187634
2024-01-23,cell-07,temperature,11.890348140046646,11.902336939501547,ERA5,IMGW,0.011988799454901056
2024-01-23,cell-07,precipitation,2.157435537736802,1.5164612293274746,ERA5,IMGW,-0.6409743084093276
2024-01-24,cell-00,temperature,12.254251582094941,10.30690271167749,ERA5,IMGW,-1.9473488704174517
2024-01-24,cell-00,precipitation,4.755320381992655,4.785531457899933,ERA5,IMGW,0.03021107590727823
2024-01-24,cell-01,temperature,13.140352277411973,11.366260556634158,ERA5,IMGW,-1.7740917207778146
2024-01-24,cell-01,precipitation,0.9523529414585234,0.2414740366515703,ERA5,IMGW,-0.7108789048069531
2024-01-24,cell-02,temperature,11.453251294726817,11.889936105000112,ERA5,IMGW,0.4366848102732952
2024-01-24,cell-02,precipitation,3.0846721188474713,3.1124706777641955,ERA5,IMGW,0.027798558916724225
2024-01-24,cell-03,temperature,10.721224167857299,10.93030408521797,ERA5,IMGW,0.2090799173606701
2024-01-24,cell-03,precipitation,0.8054696294065524,1.8825505720892404,ERA5,IMGW,1.077080942682688
2024-01-24,cell-04,temperature,11.944006283769383,11.101718335095581,ERA5,IMGW,-0.8422879486738015
2024-01-24,cell-04,precipitation,2.843534215093259,2.4731519570218228,ERA5,IMGW,-0.37038225807143643
2024-01-24,cell-05,temperature,12.579431434513053,11.140139015026438,ERA5,IMGW,-1.4392924194866143
2024-01-24,cell-05,precipitation,2.0408870364349743,3.503882074445311,ERA5,IMGW,1.462995038010337
2024-01-24,cell-06,temperature,11.292971832329195,11.908263067497979,ERA5,IMGW,0.6152912351687831
2024-01-24,cell-06,precipitation,0.7885803620128455,1.6116685966218312,ERA5,IMGW,0.8230882346089856
2024-01-24,cell-07,temperature,12.297615780124605,12.229860264620164,ERA5,IMGW,-0.06775551550444092
2024-01-24,cell-07,precipitation,3.380588732102434,2.5996222568730505,ERA5,IMGW,-0.7809664752293837
2024-01-25,cell-00,temperature,12.196221329578686,12.286859033538757,ERA5,IMGW,0.09063770396007165
2024-01-25,cell-00,precipitation,1.5758236975215736,1.1697003643798167,ERA5,IMGW,-0.40612333314175686
2024-01-25,cell-01,temperature,11.347949285018121,12.341270779815112,ERA5,IMGW,0.9933214947969908
2024-01-25,cell-01,precipitation,3.0731120307318482,3.4788944147800698,ERA5,IMGW,0.40578238404822153
2024-01-25,cell-02,temperature,11.823010531024769,10.767311551405955,ERA5,IMGW,-1.055698979618814
2024-01-25,cell-02,precipitation,2.086410923283498,2.861844125828993,ERA5,IMGW,0.7754332025454951
2024-01-25,cell-03,temperature,12.297396665646506,11.543641089294235,ERA5,IMGW,-0.7537555763522708
2024-01-25,cell-03,precipitation,2.0613689549696783,2.0672558496734115,ERA5,IMGW,0.005886894703733159
2024-01-25,cell-04,temperature,10.81945958502716,11.480931328536718,ERA5,IMGW,0.6614717435095585
2024-01-25,cell-04,precipitation,1.0621851089218657,0.9152127437582043,ERA5,IMGW,-0.1469723651636614
2024-01-25,cell-05,temperature,13.314404120798566,12.147741492316765,ERA5,IMGW,-1.1666626284818005
2024-01-25,cell-05,precipitation,2.749303767089724,1.6331287620523476,ERA5,IMGW,-1.1161750050373764
2024-01-25,cell-06,temperature,11.575650751846565,11.883610842442785,ERA5,IMGW,0.30796009059621987
2024-01-25,cell-06,precipitation,2.081330962277343,2.5068526389918957,ERA5,IMGW,0.42552167671455265
2024-01-25,cell-07,temperature,12.921702819176684,12.774621645412141,ERA5,IMGW,-0.14708117376454233
2024-01-25,cell-07,precipitation,5.170846181676539,5.157295873332065,ERA5,IMGW,-0.013550308344473905
2024-01-26,cell-00,temperature,10.541071455658049,10.57288521768465,ERA5,IMGW,0.031813762026601466
2024-01-26,cell-00,precipitation,0.5034220880778177,0.0,ERA5,IMGW,-0.5034220880778177
2024-01-26,cell-01,temperature,10.569323288179744,10.886421212555065,ERA5,IMGW,0.3170979243753216
2024-01-26,cell-01,precipitation,5.299971934172074,3.1912561927683205,ERA5,IMGW,-2.1087157414037536
2024-01-26,cell-02,temperature,12.388916215401103,11.378022913556775,ERA5,IMGW,-1.0108933018443285
2024-01-26,cell-02,precipitation,1.51667954513484,0.09342046552080208,ERA5,IMGW,-1.4232590796140379
2024-01-26,cell-03,temperature,12.365412251144207,11.676249439366696,ERA5,IMGW,-0.6891628117775106
2024-01-26,cell-03,precipitation,3.4477316326389555,4.537612879910658,ERA5,IMGW,1.0898812472717028
2024-01-26,cell-04,temperature,12.431084505342183,11.682286267135089,ERA5,IMGW,-0.7487982382070939
2024-01-26,cell-04,precipitation,2.6463139621347502,0.9732220432317749,ERA5,IMGW,-1.6730919189029754
2024-01-26,cell-05,temperature,11.421276441977007,11.883418760528327,ERA5,IMGW,0.4621423185513205
2024-01-26,cell-05,precipitation,4.544775267132758,1.6459262517113367,ERA5,IMGW,-2.8988490154214217
2024-01-26,cell-06,temperature,13.822396837090116,11.559931318390436,ERA5,IMGW,-2.2624655186996794
2024-01-26,cell-06,precipitation,4.374515569159249,3.636273700199377,ERA5,IMGW,-0.7382418689598724
2024-01-26,cell-07,temperature,12.297259300671254,11.360833495926961,ERA5,IMGW,-0.9364258047442924
2024-01-26,cell-07,precipitation,0.7136280119180307,1.1655619761575495,ERA5,IMGW,0.4519339642395188
2024-01-27,cell-00,temperature,11.719141968946662,11.410010698942806,ERA5,IMGW,-0.30913127000385643
2024-01-27,cell-00,precipitation,4.440093382977848,3.3710536037134737,ERA5,IMGW,-1.069039779264374
2024-01-27,cell-01,temperature,12.146514392047713,10.301994278250985,ERA5,IMGW,-1.8445201137967278
2024-01-27,cell-01,precipitation,3.6812705865660718,3.8449123608752993,ERA5,IMGW,0.16364177430922755
2024-01-27,cell-02,temperature,11.437164684245316,11.342871432509913,ERA5,IMGW,-0.0942932517354027
2024-01-27,cell-02,precipitation,0.0,1.7967924909801798,ERA5,IMGW,1.7967924909801798
2024-01-27,cell-03,temperature,12.309043024770595,11.560868433077136,ERA5,IMGW,-0.7481745916934592
2024-01-27,cell-03,precipitation,0.0,0.0,ERA5,IMGW,0.0
2024-01-27,cell-04,temperature,10.570792011154724,11.971575399851451,ERA5,IMGW,1.400783388696727
2024-01-27,cell-04,precipitation,3.1682452157648013,3.5882677110882373,ERA5,IMGW,0.42002249532343594
2024-01-27,cell-05,temperature,13.003104162328242,11.772216154567245,ERA5,IMGW,-1.2308880077609974
2024-01-27,cell-05,precipitation,14.452160488738842,15.125068984593986,ERA5,IMGW,0.6729084958551432
2024-01-27,cell-06,temperature,11.834125482743532,12.103807806924234,ERA5,IMGW,0.26968232418070137
2024-01-27,cell-06,precipitation,0.14198775696849109,0.0,ERA5,IMGW,-0.14198775696849109
2024-01-27,cell-07,temperature,13.146623702571144,11.482273953396332,ERA5,IMGW,-1.6643497491748125
2024-01-27,cell-07,precipitation,0.31211393446373803,0.6308929820267927,ERA5,IMGW,0.31877904756305464
2024-01-28,cell-00,temperature,11.681880519606782,11.541299737435663,ERA5,IMGW,-0.1405807821711189
2024-01-28,cell-00,precipitation,1.7217109311927892,2.1678186129096533,ERA5,IMGW,0.4461076817168641
2024-01-28,cell-01,temperature,10.38988178500195,11.790675739974882,ERA5,IMGW,1.4007939549729311
2024-01-28,cell-01,precipitation,0.0,1.591302227127311,ERA5,IMGW,1.591302227127311
2024-01-28,cell-02,temperature,11.09214209797338,11.678882364307366,ERA5,IMGW,0.5867402663339867
2024-01-28,cell-02,precipitation,2.015911045988192,2.973854536729533,ERA5,IMGW,0.9579434907413411
2024-01-28,cell-03,temperature,11.975419225483458,11.589880835230327,ERA5,IMGW,-0.3855383902531315
2024-01-28,cell-03,precipitation,0.0,0.8643361347310505,ERA5,IMGW,0.8643361347310505
2024-01-28,cell-04,temperature,13.605638731768048,11.58004891691303,ERA5,IMGW,-2.0255898148550173
2024-01-28,cell-04,precipitation,4.404786326850973,5.056211327720156,ERA5,IMGW,0.6514250008691835
2024-01-28,cell-05,temperature,12.769448689170408,11.235134759223673,ERA5,IMGW,-1.5343139299467357
2024-01-28,cell-05,precipitation,1.1375056433789652,0.5175157908055359,ERA5,IMGW,-0.6199898525734293
